"migratieachtergrond","perioden","totaal"
"Bolivia";"1998";466
"Bolivia";"1999";507
"Bolivia";"2000";547
"Bolivia";"2001";578
"Bolivia";"2002";622
"Bolivia";"2003";652
"Bolivia";"2004";701
"Bolivia";"2005";744
"Bolivia";"2006";769
"Bolivia";"2007";810
"Bolivia";"2008";854
"Bolivia";"2009";917
"Bolivia";"2010";954
"Bolivia";"2011";988
"Bolivia";"2012";1033
"Bolivia";"2013";1052
"Bolivia";"2014";1110
"Bolivia";"2015";1170
"Bolivia";"2016";1221
"Bolivia";"2017";1268
"Brazilië";"1997";7109
"Brazilië";"1998";7639
"Brazilië";"1999";8356
"Brazilië";"2000";8913
"Brazilië";"2001";9562
"Brazilië";"2002";10237
"Brazilië";"2003";10900
"Brazilië";"2004";11638
"Brazilië";"2005";12289
"Brazilië";"2006";13091
"Brazilië";"2007";13964
"Brazilië";"2008";14823
"Brazilië";"2009";16035
"Brazilië";"2010";17022
"Brazilië";"2011";18097
"Brazilië";"2012";19102
"Brazilië";"2013";19957
"Brazilië";"2014";20997
"Brazilië";"2015";22041
"Brazilië";"2016";23675
"Brazilië";"2017";24725
"BritseMaagdeneilanden";"1997";2
"BritseMaagdeneilanden";"1998";3
"BritseMaagdeneilanden";"1999";3
"BritseMaagdeneilanden";"2000";4
"BritseMaagdeneilanden";"2001";4
"BritseMaagdeneilanden";"2002";5
"BritseMaagdeneilanden";"2003";7
"BritseMaagdeneilanden";"2004";7
"BritseMaagdeneilanden";"2005";9
"BritseMaagdeneilanden";"2006";9
"BritseMaagdeneilanden";"2007";9
"BritseMaagdeneilanden";"2008";10
"BritseMaagdeneilanden";"2009";12
"BritseMaagdeneilanden";"2010";12
"BritseMaagdeneilanden";"2011";11
"BritseMaagdeneilanden";"2012";12
"BritseMaagdeneilanden";"2013";11
"BritseMaagdeneilanden";"2014";11
"BritseMaagdeneilanden";"2015";14
"BritseMaagdeneilanden";"2016";15
"BritseMaagdeneilanden";"2017";18
"Canada";"1997";9942
"Canada";"1998";10370
"Canada";"1999";10845
"Canada";"2000";11217
"Canada";"2001";11697
"Canada";"2002";12199
"Canada";"2003";12487
"Canada";"2004";12660
"Canada";"2005";12907
"Canada";"2006";13073
"Canada";"2007";13160
"Canada";"2008";13376
"Canada";"2009";13774
"Canada";"2010";13964
"Canada";"2011";14277
"Canada";"2012";14458
"Canada";"2013";14780
"Canada";"2014";14925
